subject,run,order,transcribe,subid_check,character,index
2030,2,1,"So we learned that Kate um not only is she like giving herself little post-it notes she is attending some kind of support group to get help with her whole like body image issue. Um, we, she seems like kind of a lonely person like she doesn't have another friend that she's already talking to there. Um, and when this new guy tries to introduce himself to her she kind of like you know kind of blows him off with this like weird comment about like I'm not going to date a fat person. Um, so she seems to be like very awkward with people and, um, not very willing or interested in just like forming friendships and having conversations. Um, she's just very negative about herself.",sub-2030,2.0,805
2030,2,2,"So Kevin we learned a little bit more about the show that he's on. We learned that he feels negatively about being on this show. He doesn't like this show. Um, he thinks it's like a bad move in his career. It's not what he wants to be doing with his art. We learned that his relationship with the director is that they're brothers. Um, and uh we learned that yeah actually that's, that's what I got.",sub-2030,4.0,806
2030,2,3,"So we learned that Randall, uh, is tracking down his father to confront him over whatever bad stuff he did in the past. Um, and that despite Randall's, um, anger at his father whatever he did is not so bad that Randall doesn't want to connect with him. Uh, he, you know, softened at the very end of the scene and told him hey why don't you come meet your grandkids.",sub-2030,3.0,807
2030,2,4,"Um, I don't think my thoughts about Jack really changed at all. And I didn't really learn much about Jack, um, 'cause like this scene was really just the doctor talking to the wife. Um, I mean Jack loves his wife clearly. I knew that in the first scene although. Um, he's nervous about the, uh, birth that's about to happen but that's not really like, I already kind of would expect that. Um, yeah Jack, uh, hasn't really done much. He's just been kind of like, uh, listening to the doctor monologue at this point.",sub-2030,1.0,808
2030,3,1,"Thoughts about Kevin. So, um, we learned that Kevin, um cares deeply about his, uh, art of acting and that he, um, really does not like being forced into like this cheesy sitcom. We learned that his relationship with the director, um, like the director is kind of like feeding him a line of like, Hey man, that was really great, but I need this, you know, silly scene. I need you to do a lighter version. So like the director is kind of like manipulating him and like kind of telling Kevin what he wants to hear, but also trying to like get Kevin to do stuff he doesn't want to do. Which is what makes Kevin kind of act out is that like Kevin doesn't like being treated that way, um. So I still think he and the director are brothers. I feel like Kevin called him brother in an earlier scene, um, but it's clear that the director is, uh, not being really forthcoming and honest with Kevin about where the show is going. Um, so that kind of changed my view of like their relationship with each other.",sub-2030,4.0,809
2030,3,2,"Um, my thoughts on Kate changed, I guess, um, she likes Toby more than I thought in the previous scene. I thought she kind of brushed him off in the previous scene. But here we see that she's willing to kind of go on a date and get to know him better. Um, she seems to like his sense of humor, which I mentioned is like kind of crude. Um, but I guess maybe I guess uh she's so like buttoned up and reserved and, um, concerned about how she looks and how she comes across to people, maybe it appeals to her that Toby is so carefree and unpretentious and, uh, at ease with himself.",sub-2030,2.0,810
2030,3,3,"Thoughts about Randall, uh we learned more about his backstory. Um, we, he like basically just says like, you know, I live my life and I achieved this success because I have all this shame about being abandoned. Um, but he makes it pretty clear, uh like this is my character, this is my motivation. Um, so that's what we learned about Randall.",sub-2030,3.0,811
2030,3,4,"Jack, honestly like, Jack is still kind of a- an enigma, I guess. Like, not really a compelling character, not really much of a presence in the scenes at all. Like, yeah, he loves his life. He's nervous about the pregnancy. Um, yeah, that's, that's all I know about him, he's yeah.",sub-2030,1.0,812
2030,4,1,"So like I mentioned, um, yeah Jack, uh, we, we see more of his character here. It's pretty dark. He's, uh, kind of aggressively in denial. He refuses to hear the concerns of the doctor. He's not even really listening to like his wife or like interested in her feelings or thoughts. He's not interested in the doctor's advice. He just wants everyone to tell him that it's going to be okay and he refuses to hear otherwise. Um, he seems like kind of a jerk. Um, he's kind of arrogant. And, uh, yeah, not a great guy.",sub-2030,1.0,813
2030,4,2,"So Kate, um, she had that one scene on the scale. I meant to hit a button at the very end, but I think I, I didn't hit it until it, before it, uh, cut off. Uh, so like that scene where she's struggling to get on the scale and falling off it's like. You see that she really does have this like almost physical phobia of the scale and her weight. Um, we also learn that she's, uh, continuing to date Toby, so she likes him. Uh, we learn that she has a brother, Kevin. And that she and Kevin seem to have a good relationship. They love each other. They support each other.",sub-2030,2.0,814
2030,4,3,"Kevin, um, I don't think I had any change of opinion about him. Um, I just learned that he's a brother of Kate. Um, yeah.",sub-2030,4.0,815
2030,4,4,"Randall, my thoughts about Randall. So I learned that, uh, he did tell his wife that he was reaching out to his father. So, um, I learned that, um, even he is not really sure why he's reaching out to his father. It's clearly a very broad emotional thing that he's doing. And he's just kind of like acting out of like pure emotion without really like considering the next step of every- anything. He's like, I don't know why I reached out to him. I don't know what I'm going to do when I see him.",sub-2030,3.0,816
